tx_base,tx_slope,dtx_base,dtx_slope,rx_base,rx_slope,mean_delivery_pct,std_pct,min_pct,max_pct,total_delivered,total_sent,mean_ack_pct,mean_chan_pct,mean_flood_delivery_pct,mean_path_delivery_pct,mean_flood_ack_pct,mean_path_ack_pct,n_seeds,fate_tracked,fate_delivered,fate_lost,lost_mean_collision,lost_mean_drop,mean_radio_eff_pct,mean_ackpath_eff_pct,del_mean_ack_copies,lost_mean_ack_copies
0.0,0.0,1.0,0.0,0.0,0.2,65.7,2.7,64,70,197,300,2.0,55.0,66.7,11.3,1.0,17.0,6,300,190,110,0.9,0.0,81.9,28.7,0.1,0.0
0.0,0.0,0.0,0.0,0.0,0.2,65.3,3.0,62,70,196,300,1.0,53.7,66.7,17.0,1.0,0.0,6,300,191,109,0.9,0.0,82.0,26.5,0.1,0.0
0.0,0.0,1.0,0.4,0.0,0.2,65.0,3.3,62,70,195,300,2.3,55.5,66.0,5.7,1.0,22.0,6,300,187,113,0.9,0.0,82.0,28.1,0.1,0.0
0.0,0.0,0.0,0.2,0.0,0.2,65.0,3.7,60,70,195,300,1.0,55.3,66.7,0.0,1.0,0.0,6,300,188,112,0.9,0.0,81.8,25.8,0.1,0.0
0.0,0.0,0.0,0.4,0.0,0.2,64.3,4.1,60,70,193,300,1.0,56.8,66.7,0.0,1.0,0.0,6,300,188,112,0.9,0.0,81.9,25.5,0.1,0.0
0.0,0.2,1.0,0.2,0.0,0.6,63.0,4.9,58,68,189,300,3.0,47.0,58.2,28.0,0.7,39.0,6,300,172,128,1.1,0.0,84.2,23.4,0.0,0.0
0.0,0.2,1.0,0.4,0.0,0.6,63.0,5.0,58,70,189,300,3.0,44.8,58.5,28.0,0.7,50.0,6,300,173,127,1.1,0.0,84.2,24.2,0.0,0.0
0.0,0.2,1.0,0.0,0.0,0.6,63.0,5.5,58,72,189,300,3.7,46.7,57.0,72.5,0.7,72.5,6,300,173,127,1.1,0.0,84.3,25.7,0.1,0.0
0.0,0.2,1.0,0.0,0.0,0.0,62.7,5.5,58,72,188,300,1.0,47.7,58.0,67.0,0.3,67.0,6,300,174,126,1.1,0.0,84.3,13.7,0.0,0.0
0.0,0.2,1.0,0.0,3.0,0.0,62.7,5.5,58,72,188,300,1.0,47.7,58.0,67.0,0.3,67.0,6,300,174,126,1.1,0.0,84.3,13.7,0.0,0.0
